2300	0	7579	1.0
2909	0	401	1.0
8434	0	1045	1.0
3474	0	246	1.0
4595	0	725	1.0
6494	0	2654	1.0
3750	0	2882	1.0
7877	0	791	1.0
4907	0	246	1.0
6459	0	2852	1.0
7137	0	1702	1.0
7139	0	7017	1.0
6975	0	860	1.0
2447	0	989	1.0
4898	0	719	1.0
6567	0	3381	1.0
1185	0	2831	1.0
5241	0	3082	1.0
1070	0	1434	1.0
780	0	1227	1.0
8934	0	4547	1.0
2477	0	1966	1.0
4076	0	2883	1.0
1211	0	3221	1.0
4412	0	2424	1.0
8836	0	1106	1.0
6407	0	2442	1.0
2101	0	3691	1.0
6628	0	1434	1.0
8275	0	511	1.0
5947	0	5413	1.0
4677	0	548	1.0
4064	0	3033	1.0
7404	0	511	1.0
4723	0	401	1.0
8302	0	2138	1.0
7093	0	7017	1.0
8201	0	3411	1.0
7657	0	725	1.0
6792	0	511	1.0
6498	0	7628	1.0
5968	0	7103	1.0
4529	0	246	1.0
7864	0	3656	1.0
4104	0	2560	1.0
7241	0	1150	1.0
6100	0	3857	1.0
2423	0	138	1.0
4418	0	88	1.0
8012	0	138	1.0
7613	0	1702	1.0
2133	0	778	1.0
4130	0	4350	1.0
6234	0	1751	1.0
8886	0	3850	1.0
4641	0	5281	1.0
7323	0	1702	1.0
3950	0	2893	1.0
7121	0	2704	1.0
8507	0	3711	1.0
6641	0	4685	1.0
2915	0	4613	1.0
1930	0	1917	1.0
7691	0	513	1.0
3856	0	246	1.0
5625	0	246	1.0
3160	0	35	1.0
3154	0	210	1.0
966	0	967	1.0
1170	0	246	1.0
4834	0	35	1.0
1705	0	1251	1.0
8327	0	4685	1.0
7592	0	35	1.0
6861	0	521	1.0
5676	0	1066	1.0
6858	0	1495	1.0
7353	0	88	1.0
6647	0	3114	1.0
3319	0	511	1.0
3597	0	1251	1.0
4269	0	490	1.0
5907	0	4230	1.0
2950	0	844	1.0
78	0	2856	1.0
1127	0	202	1.0
1441	0	657	1.0
7800	0	3729	1.0
5465	0	2176	1.0
1991	0	521	1.0
8615	0	7089	1.0
3367	0	1275	1.0
6593	0	1778	1.0
8461	0	3711	1.0
5230	0	1972	1.0
5393	0	928	1.0
6653	0	7728	1.0
9042	0	352	1.0
7446	0	531	1.0
5294	0	1495	1.0
7015	0	3239	1.0
6763	0	6293	1.0
4336	0	138	1.0
4163	0	1286	1.0
6787	0	2052	1.0
1136	0	401	1.0
9154	0	4611	1.0
7471	0	3318	1.0
4117	0	2208	1.0
3752	0	725	1.0
9041	0	1376	1.0
7746	0	4707	1.0
8821	0	511	1.0
8195	0	4458	1.0
6419	0	1800	1.0
2899	0	2900	1.0
7039	0	1251	1.0
1947	0	6700	1.0
3383	0	214	1.0
